4848,1108,372,405,907,1314,Slavin,Sukenick,DEF
4314,237,475,141,653,1372,Captial,Borg,DEF
628,2587,225,284,567,1290,Haines,Amsov,DEF
602,1528,193,404,1062,1530,Rusnack,Schulman,DEF
339,2228,379,283,856,1270,Moss,Diaz,DEF
1828,2028,134,247,589,1144,Bruns,Newton,DEF
310,3637,217,470,763,1485,Bommario,Rafferty,DEF
3004,3477,248,105,781,1606,Malone,Saed,DEF
3861,364,224,352,693,1517,Swartz,Furner,DEF
1849,4722,450,408,1050,1585,Lynman,Conaway-Burke,DEF
825,906,21,288,973,1451,Brotman,Silberman,DEF
3376,2415,153,14,684,1628,Christopher,Moreno,DEF
524,2918,195,330,830,1635,Zurbriggen,Baim,DEF
3436,3952,374,283,705,1236,Josephson,Armstrong,DEF
3338,4108,411,44,1043,1517,Aoter,Schilling,DEF
4447,1903,28,418,941,1273,Natl,Salzman,DEF
2996,3203,218,439,857,1422,Paul,Oberman,DEF
1390,3178,322,24,576,1593,Glantz,Silverman,DEF
2737,2781,397,216,585,1180,Pascal,Lazar,DEF
2151,3452,400,54,1022,1361,Pahls,Snyderman,DEF
1552,2141,346,325,900,1476,Nastier,Lea-Anderson,DEF
4154,1208,163,246,993,1102,Meshi,Siskel,DEF
68,3513,275,162,794,1549,Mahon,Carson,DEF
4442,4130,465,128,613,1543,Newman,Brooks,DEF
2309,4256,135,435,1040,1620,Parsons,Miltenberg,DEF
3660,1737,296,432,803,1207,Roy,Marshall,DEF
2765,2019,92,170,583,1447,Jones,Lea,DEF
1369,167,187,235,664,1309,Bassi,Pierce,DEF
962,4701,238,136,979,1478,Extov,Ruff,DEF
1369,966,371,20,668,1277,Siegel,Deutsch,DEF
1247,3039,470,235,871,1485,Barack,Raisman,DEF
1884,3878,405,42,1032,1544,Bagleman,Elrad,DEF
1896,1523,346,141,755,1205,Shannon,Rowe,DEF
2213,1923,452,148,1042,1169,Kern,Adess,DEF
2990,3528,63,262,970,1620,Arrezola,Gurvey,DEF
334,3770,368,344,829,1412,Dranove,Schelbas,DEF
4994,4895,332,27,853,1172,Sanchez,Mitchell,DEF
642,1561,159,300,1055,1408,Bloomberg,Rosenstein,DEF
2664,2109,101,95,896,1588,Heifetz,Aoter,DEF
3136,154,375,352,679,1519,Canel,Blum,DEF
4995,2526,198,392,854,1360,Capian,Angelina,DEF
528,4231,95,322,939,1106,Nadaue,Pett,DEF
4428,247,268,70,682,1219,Applebaum,Scott,DEF
3576,1134,443,319,919,1547,Levine,Cowan,DEF
752,2977,195,453,1011,1460,Geraci,Brozofsky,DEF
3109,2631,108,65,1091,1127,Schessel,Loli,DEF
4974,3129,404,482,641,1261,Sproat,Pederson,DEF
212,1286,162,371,1006,1110,Eggerman,Alexander,DEF
4216,1088,219,127,961,1334,Lewitz,Goldman,DEF
4719,4819,165,113,940,1127,Price,Loeb,DEF
3422,705,252,167,794,1188,Izotafor,Morgan,DEF
1855,2899,178,140,716,1358,Barris,Pickard,DEF
1506,2250,349,401,1057,1180,Muchin,Noonan,DEF
3510,3377,416,356,572,1260,Rose,Heller,DEF
1648,1863,244,99,662,1169,Steiger,Perkins,DEF
4583,2096,460,75,729,1272,Birkenstein,Perkins,DEF
900,4731,127,20,1075,1621,Ebstein,Baghade,DEF
1880,338,213,373,638,1557,Leeb,Gluterman,DEF
1152,2210,57,195,935,1404,Galvan,Loeb,DEF
3775,4703,281,25,1008,1519,Shelby,Lissner,DEF
98,1778,448,311,677,1410,Kestin,Stevens,DEF
3844,3950,154,367,719,1552,Steiger,Izotafor,DEF
46,3425,426,224,1079,1608,Bequin,Alaimo,DEF
1612,4189,83,463,585,1600,Savin,Glazier,DEF
2594,2709,162,174,786,1176,Robbins,Senner,DEF
4045,881,438,143,1023,1384,DeBarbelo,Bricks,DEF
1271,4651,438,20,983,1536,Ferratti,Olderman,DEF
3036,1538,144,452,991,1506,Dixon,Mueller,DEF
496,4727,256,45,928,1620,Pearl,Carson,DEF
2641,4963,81,348,987,1469,Hendrickson,Baskin,DEF
618,3900,316,393,701,1479,Ivey,Karzen,DEF
615,4377,231,225,1055,1288,Bear,Scava,DEF
3662,4655,218,376,1012,1269,Rodriguez,Merricks,DEF
2779,1054,288,469,773,1419,OToole,Russo,DEF
669,4933,389,438,909,1432,Kafenshock,Safran,DEF
1301,230,143,476,671,1547,Sakanoff,Rose,DEF
2456,2331,445,425,957,1379,Robinson,Ludwig,DEF
4869,129,29,323,866,1339,Shannon,Richman,DEF
4227,2592,278,136,878,1173,Kelly-Colven,Segal,DEF
539,1214,330,226,683,1522,Josephson,Hinkey,DEF
4012,4863,302,414,616,1198,Robertson,Newman,DEF
4396,4179,119,19,831,1232,Sigman,Borden,DEF
3356,2041,487,444,962,1569,Galvan,Rosenberg,DEF
1694,44,5,374,602,1627,Fairbanks,Aufox,DEF
4313,3481,201,334,1076,1570,Szymanski,Ball,DEF
2460,2021,342,123,661,1106,Nowacku,Acosta,DEF
2597,4896,423,279,925,1143,Bakalar,Pales,DEF
1277,4672,421,298,1053,1641,Churchill,Pawkov,DEF
953,2186,291,462,1016,1188,Smith,Sullivan,DEF
795,4612,421,24,833,1356,Kaufman,Kivi,DEF
2478,2714,48,70,554,1379,Barrow,Norman,DEF
2921,1417,235,95,583,1384,Furla,ORourke,DEF
3907,4938,141,375,706,1302,Austildo,Salomon,DEF
458,957,384,221,689,1608,Lynn,Righi,DEF
1891,792,168,313,1014,1629,Scheffer,Bolender,DEF
597,3927,127,352,869,1126,Kahn,Cummings,DEF
4175,568,8,17,749,1524,Knaff,Santello,DEF
927,3202,108,21,1086,1455,Mantle,Rowan,DEF
450,2765,88,280,777,1486,Carter-Kenned,Stratford,DEF
4015,2810,108,22,631,1439,Barrow,Samuel,DEF
2618,2176,53,102,1047,1459,Seligman,Spagat,DEF
3806,2017,111,389,557,1269,Russell,Russo,DEF
4406,3964,109,321,1028,1368,Nawn,Sultan,DEF
1703,3283,169,294,1066,1373,Smiley,Mendoza,DEF
3854,192,119,414,767,1204,Smiley,Kosner,DEF
2884,855,363,418,772,1572,Benjamin,Bethek,DEF
2221,4002,111,427,682,1619,Rodin,Jennings,DEF
4709,688,218,48,914,1241,Shorr,Olin,DEF
2537,846,432,298,965,1198,Quintana,Schanks,DEF
4737,176,193,170,683,1360,Carboni,Sanderas,DEF
3399,1553,207,465,843,1298,Blinderman,Baum,DEF
1417,1208,452,259,672,1242,Glick,Ratcliffe,DEF
1883,4259,323,383,778,1595,Share,Morales,DEF
1614,241,53,363,613,1526,Miller,Sarachisimo,DEF
1658,1800,192,277,1028,1342,Fligel,Root,DEF
1429,2632,99,466,663,1632,Patke,Bedini,DEF
1761,3864,344,334,897,1634,Fish,Furner,DEF
811,3564,218,147,614,1177,Koplec,Hearn,DEF
1039,4520,286,42,967,1210,Rackland,Savin,DEF
3989,2512,209,156,955,1165,Rosenthal,Selig,DEF
1227,1391,374,190,849,1384,Shulist,Ozerogivc,DEF
2262,613,202,434,663,1201,Bloomberg,Siegal,DEF
1058,3272,389,93,704,1390,Frank,Benjamin,DEF
3919,3561,396,173,988,1175,Radke,Rudman,DEF
2808,4126,92,73,1062,1381,Aoter,Brown,DEF
3561,4858,438,45,691,1247,Azzi,Sass,DEF
4475,3649,346,97,769,1394,Rivi,Downey,DEF
530,3628,217,25,880,1568,Kapp,Baim,DEF
3406,3660,404,324,618,1468,Apwel,Furla,DEF
4132,759,28,132,921,1179,Doman,Berhoff,DEF
3788,1086,452,279,609,1251,Share,Shearn,DEF
2484,93,110,176,635,1607,London,Ladurbi,DEF
4160,2852,203,352,576,1467,Epstein,Benjamin,DEF
2772,789,95,127,1046,1388,Scopelli,Siegelman,DEF
41,1163,180,103,893,1621,Stirrat,Savin,DEF
4070,1040,58,207,845,1631,Gutman,Incorvia,DEF
4096,234,61,257,1039,1143,Ronnick,Basillos,DEF
280,77,47,195,905,1520,Ronin,McColley,DEF
41,2897,361,91,758,1188,Neumark,Makki,DEF
863,3025,400,427,583,1562,Rappaport,Black,DEF
4932,3546,216,12,732,1564,Selan,OMara,DEF
1387,4781,297,419,663,1308,Rodenbeck,Izotafor,DEF
577,2974,316,199,1082,1286,Alosio,Ritholtz,DEF
242,2820,463,326,1008,1145,Baruffi,Petti,DEF
1861,1661,461,257,986,1478,Addison,Bayanie,DEF
2726,2770,229,221,941,1437,Goldbait,Elaine,DEF
729,1402,158,410,1019,1597,Friedman,Barcani,DEF
4724,2935,446,453,1039,1605,Quincey,Hinkey,DEF
2667,1587,297,2,957,1204,Gutman,Parsons,DEF
1029,2713,464,232,902,1543,Pena,Swimmer,DEF
879,1549,260,494,1082,1265,Fishbane,Karzen,DEF
3592,3299,202,86,783,1597,Soto,Rosebrook,DEF
13,4771,454,277,783,1098,Schwartz,Furner,DEF
3297,175,225,103,786,1501,Soth,Arrezola,DEF
4490,29,112,72,1090,1333,Righi,Baskin,DEF
785,3916,378,315,687,1389,Michael,Dewbury,DEF
4250,4445,152,42,596,1618,Rauchleiter,Brooks,DEF
3154,1804,333,6,856,1453,Berber,Segal,DEF
1274,4413,62,434,794,1452,Caraker,Roin,DEF
4511,858,45,376,594,1583,Schaepelli,Mueller,DEF
1585,3197,194,389,590,1341,Fasschini,Eichner,DEF
90,1209,155,276,1055,1258,Austildo,OToole,DEF
2826,4239,175,268,821,1589,Brotman,Escobar,DEF
1561,430,270,367,942,1535,Polodstein,Ruffer,DEF
4954,2521,265,342,1025,1620,Beris,Slotnick,DEF
834,2625,25,467,1014,1391,Scheinbaum,Srungin,DEF
4319,3265,183,225,770,1113,Herman,Stirrat,DEF
1792,3848,284,190,950,1325,Carter-Kenned,Stratford,DEF
2443,3534,35,297,777,1626,Savage,Nadler,DEF
4560,946,457,277,879,1576,Langer,Selig,DEF
3366,3467,271,499,886,1621,Michael,Abram,DEF
735,2289,184,334,960,1472,Mazer,Goldstein,DEF
605,610,439,397,999,1224,Reichel,Patke,DEF
1152,4238,178,91,947,1389,Nack,Richmond,DEF
4624,3724,184,328,856,1489,Addison,Barber,DEF
818,4631,317,361,1055,1506,Kim,Slavin,DEF
2511,2114,228,402,997,1462,Carboni,Basillos,DEF
4239,2312,299,121,570,1301,Glunz,Menaker,DEF
1252,3675,381,104,1046,1115,Ocampo,Coopi,DEF
4152,2760,295,199,926,1458,Flusher,Apwel,DEF
2879,4993,158,330,1096,1493,Blechman,Rachman,DEF
3234,2455,141,384,914,1268,Merricks,Block,DEF
1802,704,225,7,826,1356,Sparks,Fabbi,DEF
2366,1749,293,105,762,1348,Baerga-Rosa,Ronin,DEF
131,2408,433,435,700,1429,Ori,Cawn,DEF
1073,914,53,486,1057,1380,Lawson,Acello,DEF
3650,537,449,336,952,1533,Cherry,Herbert,DEF
1444,4795,61,406,1038,1100,Sadowsky,McCarthy,DEF
2716,1151,249,306,844,1179,BeBelk,Suckerman,DEF
1899,1226,226,474,784,1105,Frump,Bellin,DEF
1545,4406,372,451,805,1413,Ortega,Strauss,DEF
2045,217,322,378,958,1420,Grey,Newman,DEF
4541,3052,52,146,1082,1492,Gordon,Kuchan,DEF
386,2987,334,208,661,1114,Scully,Randell,DEF
2387,3251,103,16,746,1493,Gutman,Noonan,DEF
3272,389,469,373,554,1516,Slotnick,Klipowiski,DEF
1865,2103,375,10,561,1636,Swislow,Edwards,DEF
1939,2152,30,15,682,1481,Chetek,Brozofsky,DEF
4818,1942,223,444,943,1615,Dahl,Bevier,DEF
351,4940,248,48,727,1306,Orsini,Luke,DEF
1482,1504,360,67,797,1570,Olderman,OMara,DEF
475,1467,98,94,696,1320,Brotz,Fieldman,DEF
4714,3967,176,235,898,1537,Rosenberg,Rivera,DEF
4201,3057,333,318,740,1253,Pappolone,Block,DEF
2553,2374,320,177,812,1406,Nysted,Silverman,DEF
3018,2118,315,405,595,1346,Sproat,Adell,DEF
190,4579,344,111,883,1319,Borden,Bertam,DEF
3352,2257,479,375,608,1452,Richmond,Halverson,DEF
1925,3316,459,323,794,1631,Kagan,Marko,DEF
2817,193,304,44,738,1264,Duenow,Ori,DEF
2190,2849,57,133,757,1294,Lee,Bernadi,DEF
1191,3442,163,398,770,1320,Lawson,McCaren,DEF
276,2583,102,200,552,1271,Stefani,Swanson,DEF
203,4057,449,313,606,1144,Sadin,Lara,DEF
4278,611,13,218,664,1139,Richardson,Russian,DEF
3996,4610,389,305,999,1520,Schanks,McColley,DEF
3933,2039,45,16,707,1301,Ellman,Norman,DEF
2916,1228,139,489,1075,1418,Salgado,Mandel,DEF
2698,3757,338,226,716,1098,Korn,Segel,DEF
2725,3043,89,159,815,1248,Senniger,Scholtz,DEF
4716,4658,393,286,553,1163,Carlson,Bertam,DEF
111,840,416,22,641,1358,Conaway-Burke,Ori,DEF
324,3855,284,38,877,1585,Kahn,Parsons,DEF
4046,3333,272,82,612,1278,Peters,Furner,DEF
2634,4752,480,172,1090,1191,Sikula,Schessel,DEF
1763,311,305,136,848,1621,Rafferty,Fyk,DEF
576,559,285,306,896,1480,Schecherman,Perkins,DEF
3548,1074,357,301,815,1519,Nyberg,Amato,DEF
3788,2676,248,182,590,1523,Starkman,Munski,DEF
2693,2280,382,85,836,1396,Loeb,Fields,DEF
4895,2774,361,279,961,1213,Rowe,Bacci,DEF
1636,4576,365,164,1043,1280,Abarca,Kanter,DEF
3331,3209,181,240,1044,1551,Hyman,Rosebrook,DEF
2930,430,370,30,647,1237,Pieracci,Hyman,DEF
4885,4060,114,400,713,1629,Grey,Richards,DEF
44,4441,374,256,965,1408,Rubens,Richards,DEF
805,4329,154,464,811,1439,Billings,Damsky,DEF
3632,276,324,288,877,1556,Amato,Frump,DEF
2701,219,280,73,594,1435,Shorr,Kohn,DEF
4460,3342,433,457,986,1155,Schultzs,Lenzi,DEF
2731,622,322,164,580,1538,OKeefe,Gutierrez,DEF
280,3521,178,425,782,1288,Preskill,Sklyes,DEF
789,4563,89,290,983,1222,La Cassa,Callistri,DEF
1226,850,331,71,625,1546,Sassorossi,Rorther,DEF
4769,3011,384,385,705,1240,Halverson,Kafenshock,DEF
2370,2071,228,432,1046,1500,Littleman,Hehner,DEF
4554,3803,410,30,872,1518,Ruff,Kellner,DEF
3573,658,416,359,932,1519,Placenza,Oliver,DEF
3303,4060,350,16,584,1298,Alter,Bellin,DEF
1311,294,325,473,728,1459,Cross,Lambda,DEF
4074,52,417,100,890,1210,Apwel,Senner,DEF
365,35,374,114,589,1352,Alonso,Anderson,DEF
3796,536,168,287,611,1320,Baer,Manfredini-Ma,DEF
763,1639,341,427,608,1263,Michaels,Evans,DEF
3433,1896,261,353,895,1335,Skikelmire,McCann,DEF
2829,3868,135,117,813,1302,Sachman,Burk,DEF
754,2479,308,183,932,1370,Passis,Abrams,DEF
1119,3179,195,222,826,1275,Billings,Bearman,DEF
3778,3,474,437,775,1399,Austin,Baer,DEF
2227,3118,348,88,1034,1188,Campaigni,Fishbane,DEF
1650,476,178,76,822,1582,Rappaport,Resto,DEF
2358,4198,491,190,636,1509,Putz,Kazieren,DEF
3690,248,109,15,730,1438,Ortiz,Sakanoff,DEF
3942,51,68,499,1004,1450,Hirsh,Ruby,DEF
4638,371,473,130,586,1613,Schmidt,Mullin,DEF
1988,2402,61,421,766,1624,Aoter,Reidda,DEF
2958,4813,327,108,882,1375,Schecherman,Churchill,DEF
953,81,102,352,639,1568,Davis-Smith,Sperling,DEF
2419,2124,317,261,1034,1490,Holmes,Silverman,DEF
2292,3847,466,366,888,1384,Schiller,Raffanti,DEF
3369,4233,432,2,879,1557,Aaronson,Black,DEF
2163,2563,177,276,645,1285,Perkins,Price,DEF
2085,2043,311,214,783,1301,Alaimo,Amato,DEF
3604,187,245,150,877,1142,Saltpeper,Williquette,DEF
2574,861,81,381,995,1510,Sak,Palandri,DEF
3548,383,346,67,697,1617,Ladurbi,Gray,DEF
3302,91,335,48,691,1296,Pines,Olin,DEF
2824,4325,461,358,581,1106,Fishoff,Dixon,DEF
4660,1719,155,110,990,1360,Gellar,Coff,DEF
2594,703,313,15,975,1246,Drucker,Biagi,DEF
4656,1520,237,66,883,1475,Mitchell,Baldwin,DEF
3899,3073,346,252,744,1158,Maki,Galloway,DEF
3499,1195,30,331,974,1286,Schell,Fellhammer,DEF
4005,1679,90,141,1083,1155,Burns,Solomon,DEF
530,4512,239,9,758,1140,Schanks,Samson,DEF
4484,2900,81,168,886,1597,Kropp,Montgomery,DEF
2470,1569,216,316,559,1283,Coopi,Healy,DEF
2121,2514,169,188,1056,1589,Alein,Paulsher,DEF
3326,3073,193,35,597,1333,Hurst,Goldstein,DEF
508,2372,23,79,641,1122,Morales,Cammerman,DEF
1660,1832,126,225,1069,1529,Bayer,Cahan,DEF
3053,1685,123,495,673,1484,Ronnick,Cummings,DEF
3409,1891,34,303,915,1307,Paschen,Oropeza-Monte,DEF
2851,2379,410,47,901,1180,Matensky,Barcani,DEF
1123,2756,432,204,1068,1234,Bassi,Ginrich,DEF
1969,690,304,91,690,1418,Lenzi,Polodstein,DEF
1585,2369,39,191,909,1271,Swimmer,Bender,DEF
2867,2736,349,59,832,1495,Kivi,Rhum,DEF
1298,3701,257,490,947,1228,Biley,Ardini,DEF
3524,3151,74,140,564,1587,Al-Timinu,Schessel,DEF
1486,1564,263,462,923,1469,Horn,Small,DEF
956,1249,141,471,835,1380,Muchin,Koch,DEF
4183,4114,190,453,793,1558,Silverman,Porges,DEF
888,1627,225,78,664,1362,Nicholas,Benson,DEF
1675,3247,246,399,956,1604,Bazzoni,Fox,DEF
4923,3860,219,62,942,1504,Rodenbeck,Escobar,DEF
1352,196,340,230,700,1555,Abraham,Becker,DEF
1352,1972,22,65,799,1236,Aldo,Schalps,DEF
4846,2791,365,243,690,1630,Aronoff,Glunz,DEF
2312,1933,271,410,861,1561,Ginsburg,Roy,DEF
2408,4706,442,392,916,1330,Safran,Sachnoff,DEF
3965,2587,36,104,876,1103,Saltpeper,Spring,DEF
3938,127,421,443,731,1354,Ladin,Schaepelli,DEF
3475,306,326,90,1047,1626,Robinson,Pines,DEF
4976,361,222,308,551,1171,Neary,Baruffi,DEF
2194,3413,180,437,986,1168,Langer-Smith,Rubin,DEF
2524,2468,347,41,680,1501,Shearn,Furner,DEF
4558,2179,357,427,594,1583,Sikula,Kemp,DEF
4818,4821,19,117,1021,1104,Meyer,Schaffer,DEF
2051,1994,145,82,715,1633,Kyth,Halperin,DEF
4302,1031,123,226,845,1499,Oberman,Cooper,DEF
2140,4450,200,275,633,1472,Candeni,Schilling,DEF
2170,2699,401,500,902,1478,OMara,George,DEF
3675,1473,126,116,991,1401,Aguirre,Hallsten,DEF
4052,3469,266,360,1023,1581,Pristav,Lieber,DEF
3746,4575,332,79,825,1503,Apwel,Hymes,DEF
2896,2596,249,162,956,1343,Sedgewick,Lopez,DEF
1824,2849,37,58,609,1284,Galvan,Brozofsky,DEF
4884,1238,9,19,979,1154,Newman,Erwin,DEF
941,2561,305,185,912,1317,Razo,Newman,DEF
546,4605,54,195,1084,1521,Parsons,Karol,DEF
3258,1354,115,481,601,1540,Lurie,Sommer,DEF
4129,3609,21,351,960,1579,Rabin,Axelrod,DEF
4238,4179,388,137,945,1627,Bedini,Ruth,DEF
2917,1262,399,247,847,1465,Bishop,Sher,DEF
1470,4274,106,187,906,1405,Sklyes,Aronson,DEF
2721,2559,280,287,875,1502,Saigh,Applebaum,DEF
1523,3992,204,453,640,1222,Ruff,Kay,DEF
4213,2424,377,173,637,1179,Kaplan,Isreal,DEF
1743,77,437,70,899,1426,Selig,Amer,DEF
406,236,462,416,831,1625,Stark,Loli,DEF
4234,4287,419,109,814,1258,Ryan,Siberman,DEF
1390,2014,415,78,910,1151,Lidholm,Stern,DEF
1996,1181,55,29,809,1435,Heritage,Highlander,DEF
1626,3244,448,62,580,1572,Rubinoff,Lea-Anderson,DEF
2993,3514,279,209,756,1593,Parks,Dytrych,DEF
789,2136,241,437,937,1138,Halperin,Redeemer,DEF
2388,206,351,27,783,1580,Scheff,Isreal,DEF
4415,444,314,363,565,1380,Shulist,Paul,DEF
1926,317,27,90,1062,1621,Paulsher,Soth,DEF
3638,2505,490,208,1056,1176,Barker,Aufox,DEF
4157,2063,350,162,687,1427,Schoenfeld,Nathan,DEF
2168,3504,412,394,1017,1206,Erwin,Abern,DEF
3383,1757,24,329,882,1351,Drucker,Lynn,DEF
1537,665,160,107,585,1285,Aufox,Carson,DEF
650,1707,70,369,664,1250,Mariner,Schessel,DEF
602,1913,402,138,704,1386,Marshall,Nicholas,DEF
2273,1819,89,409,714,1462,Baerga-Rosa,Amato,DEF
493,974,433,472,833,1565,Redeemer,Eison,DEF
1021,4916,245,95,604,1643,Ballin,Carney,DEF
4776,1669,343,349,1081,1357,Lambda,Rousso,DEF
1742,3791,389,496,820,1373,Pettorelli,Buckman,DEF
4627,2811,66,384,1006,1372,Samuel,Anovitz,DEF
4563,1925,316,65,763,1177,Bystrickey,Lancaster,DEF
3499,4376,201,105,1033,1215,Berman,Ryan,DEF
4405,2617,389,100,911,1202,Maletsky,Goldboss,DEF
3123,985,356,471,816,1459,Powell,Pfiefer,DEF
1148,1274,367,4,564,1381,Frump,Stirrat,DEF
973,958,390,86,1088,1166,Placenza,Morales,DEF
852,817,196,71,1020,1144,Lea,Juul,DEF
1526,3808,406,66,883,1183,Kern,Szanto,DEF
731,3693,435,415,571,1238,Center,Michalek,DEF
3020,1706,193,401,646,1504,Bethek,Canel,DEF
4650,4063,311,182,1029,1417,Ellman,Callen,DEF
981,1801,172,130,1042,1249,Perryman,Ivey,DEF
2402,3387,357,276,829,1444,Ruffer,Mason,DEF
2729,1889,191,479,550,1138,Pfiefer,Glickson,DEF
562,2,112,281,923,1245,Muzik,Williams,DEF
1503,2509,41,137,790,1340,Marshall,Diaz,DEF
946,1560,77,264,565,1156,Hendrickson,Brozofsky,DEF
2873,4633,36,346,1093,1141,Neff,Husher,DEF
187,1432,96,245,899,1105,Racioppo,Douglas,DEF
2876,4381,403,309,891,1485,Carney,Scotten,DEF
1381,4507,87,368,656,1461,Kessler,Kelly,DEF
4939,301,201,317,675,1455,Franklin,Fields,DEF
1760,2417,187,217,666,1242,Saeger,Shalla,DEF
4271,197,469,409,1058,1417,Rishkind,Pomerantz,DEF
4441,1147,430,4,711,1564,Blum,Ruderman,DEF
2108,4082,46,417,557,1639,McGrady,Bolender,DEF
3319,3428,157,363,893,1223,Scoravacco,DiVenanzo,DEF
1178,3000,308,481,951,1306,Douglas,Holtzman,DEF
3480,2308,423,475,942,1397,Stone,Bauden,DEF
1036,1009,326,58,629,1446,Segel,La Cassa,DEF
958,4120,451,141,659,1204,Lewinberg,Nysted,DEF
748,13,348,235,1060,1421,Amidie,OToole,DEF
755,1631,32,408,671,1569,Szymanski,Burns,DEF
4782,138,491,287,975,1162,Williams,Bernardi,DEF
1385,4822,466,302,992,1457,Dato,Schuman,DEF
4137,2494,314,477,836,1327,Sultan,Denver,DEF
3569,428,67,10,906,1205,Phillips,Szanto,DEF
1714,2081,382,145,719,1329,Batt,Fabbi,DEF
509,349,81,115,683,1384,Goldbait,Pawkov,DEF
1942,2018,343,277,1052,1151,Ghardihini,Levy,DEF
3230,1342,126,264,637,1592,Rosenstein,Bonelli,DEF
2753,1639,203,424,708,1232,Levy,Bidwell,DEF
2275,2216,490,56,1016,1153,Holmes,Gavlin,DEF
1334,1132,266,281,646,1106,Spanier,Katz,DEF
2307,3141,445,408,872,1374,Rivera,Gutman,DEF
1786,4738,351,390,988,1270,Nadaue,Reingold,DEF
4447,2853,121,432,702,1129,Austin,Newman,DEF
964,3877,276,344,1049,1264,Barnett,Friedman,DEF
3138,1505,95,330,578,1624,Lang,Plathe,DEF
1597,1388,491,249,702,1440,Nachbar,Doman,DEF
593,2926,203,186,918,1155,Aldo,Pence,DEF
2257,4115,487,404,568,1619,Glickson,Lipper,DEF
3074,3143,175,221,733,1623,Hamid,Minorini,DEF
165,3886,461,416,699,1618,Powell,Kurtz,DEF
4950,333,270,363,649,1436,Ross,Foreman,DEF
3165,2167,96,282,608,1122,Hardy,Scholtz,DEF
4417,3083,451,95,663,1456,Feldman,Senniger,DEF
4655,1990,382,369,582,1354,Fine,Cahan,DEF
4427,1997,149,472,605,1588,Strauss,Schaff,DEF
2996,2692,153,304,822,1224,Bickmore,Franklin,DEF
4526,2476,82,49,677,1586,Bruns,Zorro,DEF
2970,4263,76,162,900,1553,Rhum,Firestone,DEF
4431,2023,234,223,822,1264,Skae,Foreman,DEF
4395,4309,157,442,581,1643,Saalfield,Samson,DEF
4052,1768,385,356,648,1265,Brown,Aguilar,DEF
193,2325,156,356,568,1399,Sachnoff,Becker,DEF
2757,2337,80,386,918,1638,Schalps,Myco,DEF
1074,3908,475,381,852,1561,Polodstein,Schell,DEF
3784,1570,283,265,886,1288,Rice,Schectman,DEF
4756,2221,392,454,760,1100,Lebow-Jacobs,Pagali,DEF
3254,4384,136,240,711,1319,Sadin,Klairmont,DEF
2394,1130,309,192,844,1643,Anderson,Chavez,DEF
3064,1082,384,105,979,1439,Bock,Ardini,DEF
1704,4629,212,102,993,1617,Kye,Schectman,DEF
3478,2983,141,364,851,1308,Scheff,Captial,DEF
3387,978,200,27,1061,1457,Sennett,Sterling,DEF
240,1407,337,64,752,1418,Portny,Pawkov,DEF
2868,3124,457,133,817,1560,Bequin,Cherry,DEF
3071,935,492,240,633,1601,Ellman,Furner,DEF
1301,41,304,9,1093,1371,Finger,Addison,DEF
3135,3605,411,235,673,1100,McGrady,Chen,DEF
1319,2215,234,227,1068,1580,Chi-Lin,Pratt,DEF
2054,481,131,405,858,1335,Rorther,Ingres,DEF
2286,4279,421,245,1035,1324,Pascal,Shalla,DEF
4989,3819,450,317,908,1203,Mantle,Rozenfeld,DEF
4923,4380,492,249,1096,1634,Burk,Share,DEF
789,193,245,148,690,1491,Cannon,Happ,DEF
4291,3854,13,121,897,1175,Carney,Saliba,DEF
3853,335,139,48,753,1358,Lerrner,Gordon,DEF
1355,2811,172,56,731,1482,Schaff,Silverman,DEF
796,3404,322,469,756,1251,Heritage,Sadin,DEF
4775,2973,198,320,868,1580,Finger,Frump,DEF
892,4903,247,247,935,1556,Shapiro,Morales,DEF
4415,4090,34,319,657,1278,Sachs,Sproat,DEF
3162,1757,369,297,899,1266,Szymanski,Russo,DEF
4336,206,452,215,636,1343,Springman,Bolender,DEF
582,3167,262,83,623,1234,Shutan,Rich,DEF
3979,2522,40,159,640,1100,Smagly,Rabatinni,DEF
3762,4985,335,197,982,1626,Allen,Glunz,DEF
4831,2253,497,68,623,1157,Karen,Reeder,DEF
3253,1563,109,403,983,1444,Spevak,Funk,DEF
4445,326,382,143,783,1247,OBrien,Hymes,DEF
1998,499,29,51,836,1233,Apter,Nimi,DEF
3095,1626,127,212,594,1456,Biley,Lieber,DEF
2960,497,352,258,1084,1594,Sedgewick,Abbott,DEF
4002,425,23,442,877,1561,Reynolds,Rommitti,DEF
2288,3882,90,441,626,1166,Maki,Bazzoni,DEF
3856,1215,434,130,694,1546,Chubin,Barlow,DEF
1136,1183,66,463,714,1172,Bush,Shafer,DEF
4578,1034,366,185,830,1617,Dose,Cao,DEF
10,3893,303,238,998,1187,Pressman,Ruby,DEF
2922,1211,188,101,934,1454,Eison,Bystrickey,DEF
4018,955,293,316,855,1208,Pasieka,Pitty,DEF
4801,3780,396,319,1074,1153,Lopez,Paul,DEF
1137,3060,305,103,1021,1293,Genest,Monger,DEF
4253,1350,339,346,859,1594,Ozerogivc,Bolender,DEF
4290,4415,259,333,1051,1634,Divinci,Balkin,DEF
823,4561,420,18,1001,1459,Friedland,Nastier,DEF
2270,2464,475,405,939,1322,Orner,Muchin,DEF
2003,3943,394,332,931,1135,Rozensky,Highlander,DEF
